Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
0.109,-0.100,0.077,-0.350,-0.089,-0.337,-0.444,-0.012,0.202,-0.595,0.053,-0.170,0.592,-0.116,0.124,-0.157
-0.022,-0.158,0.154,-0.243,-0.066,-0.626,-0.477,0.177,0.483,-0.432,-0.247,0.068,0.433,-0.352,0.127,0.001
-0.046,-0.027,0.104,-0.254,-0.011,-0.517,-0.391,0.143,0.356,-0.306,-0.564,-0.182,0.652,-0.233,-0.059,-0.219
-0.074,0.215,0.099,-0.146,0.019,-0.908,-0.372,-0.133,0.344,-0.385,-0.142,-0.189,0.508,0.286,-0.308,-0.294
0.233,0.047,0.332,-0.322,-0.237,-0.702,-0.235,0.003,0.027,-0.514,-0.198,-0.213,0.434,-0.243,-0.082,-0.184
0.153,0.153,-0.092,-0.385,-0.208,-0.432,-0.736,-0.203,0.485,-0.217,-0.330,-0.171,0.867,-0.001,-0.085,-0.273
0.037,0.022,-0.302,-0.274,-0.249,-0.558,-0.676,-0.097,0.322,-0.230,-0.272,-0.195,0.679,-0.097,-0.112,-0.397
0.469,0.028,-0.375,-0.397,0.238,-0.838,-0.255,-0.481,0.274,-0.233,-0.157,0.131,0.606,-0.071,0.094,-0.265
0.605,-0.129,-0.236,-0.591,-0.000,-0.412,-0.454,0.011,0.216,-0.129,-0.480,0.189,0.566,-0.095,0.537,-0.170
0.419,0.237,-0.388,-0.489,0.161,-0.458,-0.664,-0.081,0.228,-0.320,-0.073,0.423,0.432,-0.210,0.489,-0.018
0.374,0.084,-0.083,-0.118,0.184,-0.246,-0.619,-0.040,0.248,-0.115,-0.357,0.547,0.970,-0.109,0.228,0.056
0.404,-0.087,0.062,-0.444,0.183,-0.549,-0.546,0.017,0.099,-0.143,-0.259,0.470,0.461,-0.227,0.151,-0.190
0.025,-0.228,-0.081,-0.450,-0.083,-0.521,-0.021,0.115,0.305,-0.199,-0.566,0.040,0.523,-0.262,0.424,-0.229
0.245,-0.116,-0.039,-0.501,0.262,-0.753,-0.165,0.035,0.248,-0.238,-0.509,-0.294,-0.053,-0.442,0.089,-0.252
0.084,-0.360,-0.169,-0.317,-0.234,-0.429,-0.111,0.133,0.395,-0.036,-0.523,0.093,0.217,-0.391,0.358,-0.472
0.290,-0.083,0.172,-0.155,-0.115,-0.022,-0.273,0.448,0.022,-0.340,-0.597,0.189,0.446,-0.541,0.434,-0.436
0.458,0.101,0.152,-0.264,0.004,0.027,-0.110,0.383,0.471,-0.158,-0.563,-0.193,0.474,-0.086,0.350,-0.406
0.530,-0.001,-0.319,-0.407,0.053,-0.521,-0.005,0.462,0.349,-0.126,-0.317,-0.171,0.430,-0.398,0.327,-0.230
-0.100,0.111,-0.313,-0.371,0.257,-0.390,0.119,0.334,0.427,-0.028,-0.772,0.238,0.414,-0.242,0.235,-0.311
0.023,-0.186,-0.443,-0.425,0.252,-0.363,0.101,0.541,-0.020,-0.118,-0.663,0.116,0.756,-0.060,0.128,-0.517
0.025,-0.047,-0.236,-0.437,-0.041,-0.396,0.043,0.267,0.370,-0.223,-0.494,-0.325,0.554,-0.325,0.113,-0.586
0.059,-0.195,-0.171,-0.291,0.344,-0.638,0.178,0.251,0.355,-0.321,-0.427,-0.481,0.491,-0.256,0.016,-0.560
0.119,-0.128,-0.273,-0.419,0.475,-0.401,-0.002,0.343,0.213,-0.520,-0.513,-0.305,0.058,-0.305,-0.139,-0.446
0.327,-0.042,-0.441,-0.415,0.334,-0.545,-0.267,0.088,0.404,-0.154,-0.143,-0.189,0.132,-0.480,0.002,-0.315
0.160,0.211,-0.147,-0.490,0.110,-0.620,-0.187,-0.034,0.340,-0.099,-0.171,-0.309,0.156,-0.580,0.059,-0.717
-0.050,-0.086,-0.286,-0.386,0.101,-0.421,0.098,-0.142,0.487,-0.505,-0.391,-0.147,-0.115,-0.532,0.213,-0.993
-0.154,-0.156,-0.083,-0.297,0.732,-0.464,-0.379,-0.050,0.636,-0.024,-0.213,-0.323,-0.213,-0.460,-0.029,-0.612
-0.194,-0.019,-0.064,-0.324,0.396,-0.481,-0.300,-0.063,0.265,-0.012,-0.134,-0.299,-0.144,0.028,0.093,-0.423
-0.151,-0.236,-0.115,-0.051,0.067,-0.347,-0.035,0.223,0.255,0.197,-0.293,-0.407,0.412,-0.389,0.238,-0.689
-0.105,0.001,-0.309,-0.130,0.057,-0.476,0.030,0.417,0.542,-0.263,-0.380,-0.372,0.473,-0.606,0.268,-0.253
-0.272,0.299,-0.208,-0.149,0.162,-0.139,-0.150,0.228,0.194,-0.354,0.012,-0.280,0.286,-0.456,0.056,-0.382
-0.211,0.210,-0.102,0.066,0.319,-0.167,-0.338,-0.082,0.388,-0.509,-0.261,-0.244,0.101,-0.537,0.065,-0.077
-0.400,0.182,-0.234,-0.007,-0.107,-0.370,-0.157,0.004,0.351,-0.125,-0.205,0.171,0.569,-0.444,0.359,-0.171
-0.213,0.054,-0.313,-0.083,-0.036,-0.415,0.080,-0.184,0.308,-0.108,-0.034,0.141,0.414,-0.425,0.541,-0.057
-0.260,-0.304,-0.212,-0.070,0.073,-0.106,0.031,-0.227,-0.064,-0.421,-0.198,-0.225,0.285,-0.214,0.311,-0.395
-0.077,0.091,-0.085,-0.147,0.085,-0.574,0.170,-0.335,0.064,-0.363,-0.579,-0.211,-0.139,0.021,0.164,-0.254
-0.413,-0.006,0.058,0.049,-0.050,-0.648,0.349,-0.175,-0.040,-0.043,-0.701,-0.352,0.502,-0.163,-0.028,-0.312
-0.119,-0.062,-0.112,-0.296,0.217,-0.100,0.091,-0.756,0.177,0.210,-0.152,-0.011,0.615,-0.183,0.137,-0.244
-0.279,0.023,-0.524,0.229,0.263,-0.235,-0.241,-0.822,0.050,-0.061,-0.204,-0.264,0.585,0.131,-0.002,-0.688
-0.207,-0.192,-0.274,-0.035,0.735,-0.514,-0.308,-0.413,0.138,-0.107,-0.346,-0.507,0.394,0.358,0.301,-0.831
0.012,0.018,-0.364,0.050,0.354,0.085,-0.103,-0.430,-0.094,0.187,-0.111,-0.057,0.302,0.366,0.587,-0.505
0.261,0.282,-0.344,-0.056,-0.001,-0.249,-0.305,-0.541,-0.210,-0.073,-0.154,-0.098,0.653,0.295,-0.004,-0.724
0.338,0.500,-0.492,-0.305,0.052,-0.067,-0.103,-0.149,-0.032,-0.297,-0.589,-0.219,0.741,0.226,-0.099,-0.563
0.133,0.054,-0.619,-0.278,-0.323,-0.356,-0.002,-0.232,-0.249,-0.351,-0.445,-0.369,0.827,0.004,0.407,-0.299
-0.275,-0.276,-0.409,-0.510,-0.344,-0.643,-0.214,-0.132,0.150,-0.185,-0.666,-0.203,0.779,0.387,0.581,-0.572
-0.214,-0.159,-0.365,-0.514,-0.271,-0.519,0.259,-0.149,0.262,-0.154,-0.633,-0.708,0.918,0.492,0.476,-0.442
-0.302,-0.145,-0.552,-0.406,-0.695,-0.404,-0.152,-0.134,0.112,0.182,-0.720,-0.887,0.838,0.199,0.625,-0.495
-0.162,0.285,-0.498,-0.783,-0.341,-0.354,-0.335,-0.204,0.151,0.187,-0.371,-0.220,1.107,0.265,0.151,-0.357
-0.167,-0.022,-0.463,-0.490,-0.534,-0.338,-0.450,-0.147,0.199,-0.056,-0.397,-0.567,0.456,0.179,0.271,-0.413
-0.174,-0.116,-0.471,-0.341,-0.829,-0.483,-0.110,-0.082,0.278,0.142,-0.598,-0.387,0.570,0.110,0.290,-0.366
0.343,-0.582,-0.267,-0.328,-0.520,-0.630,-0.036,0.055,0.064,0.165,-0.543,-0.521,0.546,0.028,0.253,-0.291
0.132,-0.322,-0.096,-0.287,-0.408,-0.314,-0.303,0.013,-0.038,0.106,-0.320,-0.306,0.574,-0.105,0.090,-0.310
0.320,0.127,-0.083,-0.282,-0.469,-0.277,-0.003,0.331,-0.081,0.154,-0.531,-0.519,0.827,-0.015,0.271,-0.525
0.142,0.215,-0.242,-0.438,-0.519,-0.344,0.157,0.223,0.196,0.008,-0.624,-0.112,0.613,-0.083,0.033,-0.553
0.155,0.125,-0.012,-0.326,-0.151,-0.303,-0.302,0.246,0.101,0.084,-0.602,0.134,0.668,-0.004,-0.279,-0.485
0.387,0.145,-0.329,-0.252,0.039,-0.440,-0.107,0.374,0.135,-0.017,-0.781,-0.251,0.639,-0.149,-0.358,-0.664
0.527,0.026,-0.525,-0.459,-0.440,-0.227,-0.189,0.204,-0.142,0.144,-0.547,0.016,0.256,0.307,-0.262,-0.630
0.724,-0.257,-0.345,-0.317,-0.476,-0.307,0.036,0.216,-0.017,0.162,-0.361,-0.085,0.614,0.370,-0.581,-0.472
0.658,-0.038,-0.350,-0.109,-0.358,-0.248,0.120,0.006,0.110,-0.009,-0.460,0.039,0.854,0.049,-0.461,-0.374
0.810,0.222,-0.579,0.062,-0.164,0.050,0.181,0.299,0.139,0.137,-0.447,0.031,0.463,-0.158,-0.556,-0.039
0.671,0.043,-0.170,0.149,-0.313,0.003,-0.347,0.177,0.150,-0.146,-0.495,-0.009,0.267,-0.409,-0.341,-0.290
0.376,0.054,-0.080,0.412,-0.028,-0.240,-0.150,-0.016,0.135,0.126,-0.558,0.055,0.544,0.077,-0.163,-0.672
0.155,0.356,-0.331,0.183,-0.135,-0.103,-0.107,0.278,0.177,0.124,-0.088,-0.003,0.556,0.308,-0.289,-0.660
0.312,0.174,-0.289,0.298,-0.066,-0.093,0.173,0.317,0.339,-0.050,-0.145,-0.129,0.578,0.266,-0.506,-0.351
0.100,-0.204,-0.386,0.375,0.005,0.222,-0.026,0.013,0.214,0.082,-0.240,-0.275,0.164,-0.015,-0.550,-0.632
0.219,-0.018,-0.431,0.460,-0.375,0.447,-0.107,-0.239,0.041,0.064,-0.435,-0.291,0.514,0.132,-0.210,-0.230
0.066,-0.066,-0.303,0.219,0.105,0.354,0.116,0.028,0.099,0.194,-0.542,0.060,0.467,0.116,-0.293,-0.041
0.326,0.107,-0.576,0.407,0.290,0.308,0.003,0.097,0.346,0.036,-0.323,-0.185,0.319,0.331,0.022,-0.294
0.247,0.117,-0.505,0.515,0.404,0.390,0.055,0.096,0.166,0.103,-0.665,-0.599,0.141,0.359,0.167,-0.133
-0.171,0.081,-0.542,0.280,0.300,0.388,-0.314,0.223,0.190,0.012,-0.166,-0.625,0.428,0.120,0.235,0.133
0.256,0.170,-0.253,0.370,0.005,0.559,-0.403,-0.028,0.048,0.005,0.143,-0.595,0.216,-0.181,0.422,0.028
0.507,0.094,-0.233,0.800,-0.068,0.633,0.036,0.003,0.312,0.223,-0.066,-0.354,0.369,0.017,0.272,-0.104
0.125,0.371,-0.192,0.502,0.134,0.176,0.049,0.127,0.197,-0.150,-0.040,-0.344,0.546,0.016,0.153,-0.107
-0.121,0.295,-0.209,0.537,0.261,0.029,0.055,-0.006,0.360,-0.074,-0.098,-0.361,0.449,0.057,0.011,-0.056
0.209,0.136,-0.178,0.377,0.269,0.114,0.058,0.118,0.456,0.076,-0.080,-0.518,0.365,-0.097,-0.115,-0.382
0.018,-0.033,0.278,0.066,0.228,0.368,0.120,0.327,0.350,0.050,-0.333,-0.685,0.080,-0.105,0.061,-0.108
0.176,-0.097,-0.031,0.146,-0.241,0.358,0.287,0.288,0.158,0.300,-0.178,-0.649,-0.087,-0.283,0.246,-0.342
0.130,-0.098,-0.118,0.053,-0.210,0.064,0.516,0.281,0.384,0.138,0.032,-0.390,-0.030,-0.149,0.039,0.019
0.082,0.006,-0.112,0.110,-0.262,0.153,0.249,0.509,0.617,0.196,-0.132,-0.702,-0.276,-0.027,0.020,-0.169
0.133,-0.103,-0.248,-0.057,-0.203,0.099,0.021,0.284,0.538,0.291,-0.295,-0.539,-0.377,0.074,-0.219,-0.130
0.004,-0.086,-0.454,-0.096,-0.120,0.465,0.366,0.283,0.479,0.336,-0.040,-0.729,-0.097,0.156,0.000,-0.024
0.187,-0.105,-0.439,0.185,0.040,0.577,0.403,0.150,0.415,-0.027,-0.004,-1.010,-0.106,-0.083,0.250,-0.109
0.026,0.249,-0.343,0.095,-0.196,0.397,0.523,0.293,0.545,-0.020,0.205,-1.078,-0.402,-0.015,0.237,-0.432
-0.419,0.180,-0.248,0.137,-0.427,0.023,0.656,0.214,0.286,-0.120,-0.137,-0.588,-0.755,0.338,0.320,-0.342
-0.207,0.116,-0.120,0.157,-0.213,0.339,0.589,0.171,0.227,-0.201,-0.125,-0.357,-0.663,-0.208,0.093,-0.155
-0.012,-0.250,-0.417,0.285,-0.342,0.197,0.155,0.149,0.116,0.087,-0.162,-0.341,-0.675,-0.196,0.056,-0.370
-0.149,-0.062,0.012,0.093,-0.296,0.091,0.186,0.638,0.204,-0.101,-0.210,-0.449,-0.457,0.094,-0.650,-0.444
-0.003,0.088,0.032,0.166,-0.396,0.425,0.181,0.155,-0.036,0.084,-0.014,-0.306,-0.408,0.173,-0.133,-0.420
-0.065,0.184,-0.059,-0.085,-0.374,0.553,0.572,0.059,0.077,0.273,-0.017,-0.568,-0.489,0.223,0.103,-0.418
-0.027,0.383,0.130,-0.110,-0.527,0.285,0.197,0.100,0.061,0.582,0.015,-0.532,-0.527,0.029,0.305,-0.218
-0.296,0.602,-0.081,0.220,-0.486,0.198,0.516,-0.011,-0.011,0.285,-0.154,-0.289,-0.440,0.106,0.401,-0.384
-0.099,0.136,-0.108,-0.162,-0.658,-0.088,0.130,0.105,0.157,0.048,-0.054,-0.430,-0.315,-0.103,0.284,-0.411
0.152,0.040,-0.135,-0.061,-0.556,0.335,0.326,0.017,0.270,0.057,-0.207,-0.447,-0.376,-0.195,0.237,-0.279
0.102,-0.107,-0.128,-0.036,-0.695,0.191,0.433,-0.090,0.426,0.148,0.123,-0.394,-0.611,0.167,0.500,-0.246
0.076,0.130,0.294,-0.237,-0.549,-0.045,0.239,0.278,0.148,0.325,-0.084,-0.419,-0.635,0.150,0.330,-0.444
-0.227,-0.265,-0.003,-0.214,-0.314,-0.047,0.178,0.808,0.264,0.286,-0.039,-0.782,-0.259,-0.064,0.256,-0.562
-0.337,-0.325,-0.189,-0.018,-0.699,-0.071,0.178,0.436,0.141,0.254,-0.154,-0.443,-0.401,-0.150,0.078,-0.719
-0.708,-0.081,-0.075,0.144,-0.261,0.078,0.236,0.095,0.061,-0.179,-0.144,-0.403,-0.626,0.071,-0.007,-0.491
-0.213,-0.118,0.123,0.022,-0.009,-0.150,0.062,0.743,-0.087,-0.394,-0.182,-0.426,-0.670,0.028,0.269,0.059
-0.588,-0.131,0.281,-0.086,-0.166,-0.040,0.169,0.237,-0.249,-0.173,-0.072,-0.517,-0.365,-0.003,0.238,-0.467
-0.422,-0.168,0.252,-0.240,0.008,-0.244,-0.073,0.612,-0.009,-0.001,-0.367,-0.206,-0.244,0.039,0.021,0.043
-0.838,-0.124,0.245,-0.059,-0.004,-0.117,0.322,0.208,0.076,-0.165,-0.230,-0.279,0.365,0.113,0.036,-0.156
-0.583,-0.353,0.224,-0.157,-0.017,0.157,0.240,-0.077,-0.083,0.275,0.071,-0.522,0.174,-0.054,0.392,-0.387
-0.443,-0.328,0.070,-0.471,0.224,-0.025,0.049,-0.035,0.278,0.026,0.053,-0.669,0.119,-0.198,0.817,-0.004
-0.568,-0.366,0.336,-0.602,0.397,-0.350,0.098,0.321,0.149,0.364,0.239,-0.166,0.138,-0.277,0.715,0.190
-0.220,-0.197,0.195,-0.442,0.363,-0.201,0.159,0.138,-0.285,0.303,0.241,-0.202,-0.142,0.001,0.808,-0.143
-0.051,-0.104,0.178,-0.431,0.165,-0.505,0.413,0.195,-0.131,0.123,0.280,-0.323,0.007,-0.296,0.323,-0.025
0.143,0.041,-0.078,-0.653,0.406,-0.579,0.402,0.532,-0.027,0.171,0.381,-0.280,-0.018,-0.385,-0.023,-0.103
-0.116,-0.209,0.239,-0.124,0.363,-0.598,0.372,0.504,0.211,0.015,-0.067,-0.238,-0.030,-0.505,0.346,0.192
-0.584,-0.112,-0.013,-0.308,0.523,-0.342,0.119,0.753,0.383,-0.076,-0.088,-0.305,-0.184,-0.194,0.689,0.250
-0.371,-0.288,-0.126,-0.126,0.630,-0.096,0.281,0.796,0.339,-0.011,0.041,-0.722,-0.314,0.101,0.647,0.572
-0.231,-0.251,-0.047,-0.026,0.321,-0.259,0.455,0.619,0.329,0.137,-0.008,-0.570,-0.346,0.339,0.522,0.400
-0.239,0.017,0.082,-0.198,0.302,-0.522,0.255,0.693,0.725,0.140,-0.162,-0.473,0.061,0.171,0.761,0.582
-0.416,-0.073,-0.151,-0.447,0.664,-0.640,0.570,0.635,0.447,-0.021,-0.327,-0.260,-0.207,-0.066,0.719,0.499
-0.262,-0.113,-0.228,-0.558,0.754,-0.780,0.494,0.336,0.148,0.337,0.054,-0.189,0.205,0.129,0.629,0.059
-0.328,-0.079,-0.341,-0.559,0.446,-0.695,0.116,0.648,-0.041,0.225,0.358,-0.370,0.379,0.125,0.450,0.548
-0.427,-0.167,-0.472,-0.212,0.337,-0.814,0.285,0.603,0.208,0.021,0.284,-0.686,0.306,0.112,0.059,0.551
-0.277,-0.448,-0.514,-0.397,0.197,-1.197,0.419,0.518,0.365,0.072,-0.175,-0.700,0.027,0.106,0.059,0.342
-0.391,-0.131,-0.312,-0.370,0.457,-0.683,0.245,0.500,0.244,0.297,-0.595,-0.776,0.258,0.262,0.146,0.064
0.015,-0.406,-0.442,-0.289,0.289,-1.009,-0.027,0.379,0.158,0.172,-0.588,-0.741,-0.032,-0.032,0.232,0.664
0.130,-0.513,-0.201,-0.222,0.147,-0.670,0.229,0.197,0.143,0.072,0.019,-0.713,0.064,0.110,0.159,0.566
0.021,-0.252,-0.242,-0.274,0.224,-0.634,0.233,-0.248,0.397,0.186,-0.017,-0.495,0.204,-0.032,0.140,0.102
-0.264,0.096,-0.151,-0.064,0.194,-0.667,0.227,0.018,0.329,0.054,-0.379,-0.479,0.219,-0.027,-0.027,-0.174
-0.028,-0.073,0.056,-0.216,0.036,-0.608,0.319,-0.005,0.492,0.130,-0.373,-0.591,-0.008,0.110,0.117,-0.105
-0.273,0.177,-0.019,-0.378,0.053,-0.245,0.042,0.032,0.358,0.019,-0.049,-0.412,-0.126,-0.023,0.515,0.111
-0.114,0.172,-0.179,-0.255,0.456,-0.369,0.229,-0.142,0.225,0.345,-0.055,-0.221,-0.255,-0.079,0.561,0.130
-0.337,-0.375,-0.103,-0.051,-0.157,-0.413,0.264,0.100,0.482,0.324,0.155,0.131,-0.544,-0.240,0.273,0.044
-0.158,-0.083,-0.693,0.033,-0.100,-0.208,-0.185,-0.234,0.415,-0.092,0.063,-0.256,-0.444,0.093,0.008,0.397
0.028,-0.123,-0.429,-0.079,-0.218,-0.497,-0.220,0.071,0.235,-0.167,-0.036,-0.263,-0.481,0.090,0.618,0.522
0.066,0.115,0.008,-0.209,-0.153,-0.825,-0.052,0.085,0.407,-0.205,-0.254,-0.001,-0.411,0.143,0.798,0.020
0.140,0.293,0.146,0.029,0.068,-0.906,0.047,0.001,0.499,0.107,-0.155,0.277,-0.247,-0.031,0.569,0.168
-0.015,0.171,-0.029,0.072,-0.031,-0.611,-0.006,0.139,0.498,-0.282,-0.337,0.010,-0.554,-0.245,0.651,-0.062
0.088,-0.144,-0.261,0.176,-0.368,-0.712,0.324,0.196,0.458,-0.197,-0.225,-0.254,-0.432,-0.855,0.476,0.081
0.036,-0.063,0.155,0.025,-0.131,-0.490,0.003,-0.109,0.424,0.184,-0.103,-0.111,-0.211,-0.536,0.537,0.257
-0.222,0.109,0.049,-0.345,-0.059,-0.720,0.018,-0.057,0.260,-0.095,-0.123,0.118,-0.689,-0.562,0.588,0.367
-0.204,-0.254,-0.028,-0.133,0.209,-0.411,0.087,0.040,0.500,-0.270,-0.218,-0.060,-0.572,-0.460,0.686,0.600
-0.218,-0.170,0.244,-0.502,0.341,-0.165,0.346,0.156,0.445,0.156,-0.364,-0.090,-0.518,-0.673,0.570,0.304
-0.111,-0.134,-0.063,-0.465,0.512,-0.290,0.246,0.104,0.343,-0.072,-0.489,0.369,-0.299,-0.206,0.717,-0.042
-0.195,-0.340,-0.124,-0.274,0.665,-0.412,0.252,0.409,0.339,-0.021,-0.417,0.062,-0.650,-0.244,0.671,0.300
-0.268,-0.330,-0.160,-0.285,0.059,-0.175,0.280,0.020,0.196,0.050,-0.260,0.328,-0.778,-0.030,0.520,-0.068
-0.147,-0.130,-0.236,-0.054,-0.185,-0.351,0.148,0.113,0.239,-0.188,-0.592,0.169,-0.538,-0.370,0.352,-0.092
0.059,-0.355,-0.075,0.128,0.187,-0.516,-0.057,0.071,0.314,-0.005,-0.577,0.329,-0.517,-0.394,0.489,0.106
-0.367,-0.198,-0.191,-0.151,0.628,-0.502,0.264,-0.030,0.265,0.087,-0.603,0.385,-0.666,-0.261,0.082,0.098
-0.196,-0.363,-0.146,-0.411,0.308,-0.086,-0.029,-0.181,0.503,0.272,-0.506,0.297,-0.826,-0.319,0.045,-0.262
-0.421,-0.410,-0.133,-0.294,0.383,-0.092,0.102,-0.080,0.271,-0.166,-0.779,-0.140,-0.654,-0.462,0.320,0.168
-0.233,-0.274,0.085,0.185,0.187,-0.280,0.225,0.075,0.520,-0.285,-0.908,0.209,-0.665,-0.364,0.298,-0.174
-0.435,-0.454,0.029,0.123,0.471,0.086,0.071,0.189,0.564,-0.078,-0.793,-0.029,-0.649,-0.058,0.366,0.057
-0.327,-0.098,-0.122,-0.053,0.373,0.021,0.122,0.199,0.541,-0.085,-0.658,0.293,-0.756,-0.051,0.573,0.138
-0.677,-0.020,-0.573,-0.062,0.188,0.110,-0.060,0.252,0.303,-0.166,-0.339,0.012,-0.647,-0.191,0.574,-0.142
-0.775,-0.068,-0.343,0.120,-0.072,0.086,-0.011,0.423,0.450,-0.073,-0.790,0.193,-0.204,-0.232,0.420,0.249
-0.129,-0.515,-0.187,-0.083,0.190,-0.342,-0.021,0.073,0.410,-0.055,-0.484,-0.143,-0.151,-0.298,0.434,0.322
-0.011,-0.067,0.049,-0.015,0.483,-0.142,0.320,-0.019,0.357,-0.044,-0.341,-0.096,-0.285,-0.149,0.650,0.194
0.081,0.063,-0.061,-0.352,0.232,-0.116,0.537,0.180,0.471,0.025,-0.593,-0.532,-0.456,-0.054,0.754,0.077
-0.156,0.042,-0.566,-0.256,0.168,-0.225,0.266,0.718,0.633,-0.159,-0.003,-0.294,-0.461,0.108,0.332,-0.169
-0.145,-0.225,-0.563,-0.062,0.414,-0.254,0.321,0.360,0.668,-0.137,-0.310,-0.244,0.067,-0.379,0.805,-0.067
-0.105,-0.271,-0.467,-0.108,0.220,-0.008,0.206,0.409,0.351,-0.082,-0.445,-0.168,0.277,-0.158,0.971,0.493
0.038,-0.200,-0.462,-0.025,0.082,-0.439,0.288,0.750,0.208,0.090,-0.254,-0.446,0.120,-0.087,0.921,0.472
-0.067,0.015,-0.303,0.067,0.142,-0.338,-0.013,0.645,0.063,0.247,-0.428,-0.722,0.104,-0.223,0.672,0.292
-0.133,-0.144,-0.302,0.042,-0.111,-0.655,0.507,0.376,0.421,0.107,-0.305,-0.204,0.095,-0.243,0.598,0.230
0.156,-0.510,-0.230,-0.049,0.128,-0.092,0.653,0.072,0.280,0.353,-0.222,-0.198,0.080,0.105,0.385,0.214
0.112,-0.412,-0.381,0.312,0.158,0.336,0.121,-0.080,0.259,0.248,-0.059,0.072,0.135,-0.176,0.135,-0.084
0.400,-0.382,-0.470,0.179,0.080,0.043,0.306,-0.402,0.510,0.297,-0.142,-0.069,-0.016,-0.006,0.484,0.030
-0.037,-0.375,-0.561,0.009,-0.103,0.090,0.296,-0.120,0.386,0.263,-0.355,-0.062,-0.162,-0.073,0.183,0.094
-0.005,-0.140,-0.479,0.163,0.040,-0.089,0.274,-0.022,0.260,0.282,-0.269,-0.019,-0.158,-0.120,-0.114,-0.071
0.016,-0.104,-0.039,0.081,0.083,0.044,0.193,-0.087,0.339,0.193,0.153,0.216,-0.480,-0.131,-0.192,0.281
-0.267,-0.080,-0.476,0.239,0.154,-0.222,0.068,-0.134,-0.043,0.078,-0.046,-0.025,-0.267,0.083,-0.223,0.106
-0.259,-0.012,-0.755,-0.047,0.088,-0.316,0.106,-0.130,-0.009,0.249,-0.323,0.359,-0.189,-0.022,0.290,0.100
-0.405,-0.200,-0.670,-0.240,0.113,-0.082,0.338,0.247,0.025,0.505,-0.410,0.273,-0.171,0.053,0.283,0.568
-0.389,-0.177,-0.741,-0.383,-0.078,-0.001,0.402,0.179,0.250,0.419,-0.538,-0.144,0.327,0.304,0.292,0.446
0.010,-0.438,-0.419,-0.353,-0.100,-0.140,0.164,-0.250,0.192,0.201,-0.868,-0.347,0.363,-0.052,0.031,0.175
-0.059,-0.566,-0.159,-0.303,-0.258,-0.185,0.117,0.560,0.313,0.112,-0.444,-0.118,0.273,-0.182,0.151,0.078
0.247,-0.418,-0.347,-0.112,0.173,0.023,0.172,0.564,0.140,0.340,-0.465,0.086,0.237,-0.159,0.151,-0.096
0.411,-0.483,-0.114,0.026,0.192,-0.057,0.258,0.379,0.180,0.418,-0.345,0.147,0.102,0.040,0.165,0.077
0.378,-0.497,0.022,-0.104,0.132,-0.449,0.099,0.249,0.341,0.329,-0.290,-0.151,-0.014,-0.053,0.439,-0.088
0.292,-0.575,-0.422,-0.064,-0.058,-0.449,0.189,-0.028,0.266,0.056,-0.621,-0.069,0.251,0.143,0.309,0.262
0.225,-0.519,-0.281,-0.231,0.131,0.051,0.062,0.002,0.279,0.104,-0.670,-0.231,0.000,-0.193,0.416,0.676
0.337,-0.416,0.277,0.096,0.290,-0.226,0.146,-0.034,-0.034,0.180,-0.808,-0.069,-0.332,-0.058,0.069,0.274
0.344,-0.478,-0.055,0.194,0.441,-0.022,-0.049,0.050,0.335,0.411,-0.449,-0.176,-0.253,-0.240,0.346,0.235
-0.007,-0.252,-0.530,0.138,0.248,0.099,0.169,-0.232,0.449,0.192,-0.666,-0.192,-0.130,-0.317,0.208,0.059
0.164,-0.181,-0.667,-0.059,0.400,0.617,0.401,-0.023,0.545,0.411,-0.746,-0.009,-0.230,-0.165,0.563,0.040
0.493,-0.191,-0.668,-0.070,0.113,0.333,0.051,0.160,0.609,0.393,-0.362,0.077,-0.265,-0.370,0.241,0.209
0.011,-0.286,-0.385,-0.007,0.338,0.128,0.093,0.075,0.638,0.492,-0.361,0.089,-0.143,-0.166,0.122,-0.123
0.018,0.082,-0.388,0.160,0.464,0.383,0.361,0.213,0.553,0.660,-0.279,0.039,-0.185,-0.210,0.122,-0.159
0.091,-0.167,-0.466,0.049,0.069,0.363,0.267,0.204,0.555,0.947,0.006,0.113,-0.351,0.011,-0.169,-0.189
0.207,-0.222,-0.597,-0.171,0.299,0.286,0.342,0.232,0.140,0.735,-0.482,-0.179,0.068,-0.080,-0.368,-0.406
0.134,-0.186,-0.414,-0.283,0.629,0.391,0.347,0.134,0.210,0.738,-0.379,-0.066,0.072,-0.021,-0.132,-0.165
-0.005,-0.187,-0.318,-0.019,0.589,0.513,0.116,0.151,0.169,0.699,-0.249,0.049,0.077,-0.258,-0.251,-0.406
-0.266,-0.350,-0.213,-0.470,0.538,0.523,0.363,-0.010,0.028,0.418,-0.310,0.011,-0.026,-0.540,-0.456,-0.203
-0.123,-0.082,-0.300,-0.217,0.702,0.447,0.125,0.037,-0.227,0.634,0.050,0.242,-0.592,-0.451,-0.437,0.049
0.139,-0.268,-0.458,-0.086,0.477,-0.022,0.193,-0.142,-0.054,0.383,0.026,0.308,-0.207,-0.279,-0.173,0.109
0.033,0.153,-0.544,-0.370,0.666,-0.137,0.242,0.029,0.035,0.453,-0.360,-0.190,-0.112,0.043,-0.502,-0.165
